ID, Age,DOB,Gender,Date,TrialIndex,Cue,Modality,Trial,TargetExist,TargetName,TaskSwitch,ModalitySwitch,Correct,RT,noHits
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,46,music,0,2,1,music02.wav,1,0,1,2.6122,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,47,tree,0,1,1,tree01.wav,1,0,1,1.8073,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,48,tree,1,0,0,music07.png,0,1,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,49,tree,0,0,0,music10.wav,0,1,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,50,tree,1,0,0,music10.png,0,1,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,51,tree,1,0,0,music05.png,0,0,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,52,music,1,9,1,music09.png,1,0,1,1.7828,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,53,music,0,1,1,music01.wav,0,1,1,1.2897,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,54,music,1,10,1,music10.png,0,1,1,1.1513,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,55,music,1,7,1,music07.png,0,0,1,1.2431,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,56,music,0,0,0,tree03.wav,0,1,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,57,tree,1,1,1,tree01.png,1,1,1,1.4378,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,58,tree,0,3,1,tree03.wav,0,1,1,1.2743,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,59,tree,0,0,0,music08.wav,0,0,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,60,music,0,0,0,tree08.wav,1,0,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,61,music,1,0,0,tree08.png,0,1,0,0.90923,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,62,music,1,5,1,music05.png,0,0,1,1.851,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,63,music,1,0,0,tree08.png,0,0,1,0,0
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,64,tree,0,3,1,tree03.wav,1,1,1,1.5581,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,65,music,0,7,1,music07.wav,1,0,1,2.537,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,66,music,1,7,1,music07.png,0,1,1,1.1384,1
OP02                                                           ,6,30-JAN-2010,F,06-Jul-2016,67,music,0,10,1,music10.wav,0,1,1,1.312,1
